n_observations,mean_price,std_price,min_price,max_price,adf_statistic,adf_pvalue,adf_stationary,kpss_statistic,kpss_pvalue,kpss_stationary,hurst_exponent,hurst_mean_reverting,half_life,half_life_reasonable,acf_lag1,token_id,question,volatility
744,0.761331317204301,0.12688746008687082,0.021,0.865,-2.0559945031899787,0.26257339222148024,False,1.3901360983018123,0.01,False,0.8934247295949841,False,13.640741640278758,True,0.9489783131199551,38980780963608882083402002098479540970557698155480534769301714340678196663754,Will the Toronto Raptors win more than 39.5 regular season games in 2025–26?,11.4
744,0.07000000000000002,1.3877787807814457e-17,0.07,0.07,,,,13.917459162421897,0.01,False,1.0333787381353157,False,inf,False,0.9986559139784947,110692470670299760609405767524469998656804613573367102042492015567399413436772,Will the Democrats win the West Virginia Senate race in 2026?,9.03
498,0.2827911646586345,0.11977992102255568,0.07,0.565,-2.463538675508653,0.12459962625594118,False,0.5971645537746384,0.022894131475032872,False,0.9628200250166941,False,25.53187527080157,True,0.9711410581672061,92714767158282519723247724560387828941593726179269759014514785099742463503662,"Claudio Tapia out as AFA President by July 19, 2026?",17.22
733,0.4944338335607094,0.14362814862101272,0.3,0.865,-1.8687505390879795,0.3469015728637079,False,2.8451796711753343,0.01,False,0.9348260034626099,False,51.18808374680903,True,0.984999095527152,84029777003909342227379822310104210539848067052992131413904452673946019637804,Robinhood launches prediction market through MIAXdx by March 31?,17.61
744,0.500369623655914,0.032679885824353404,0.295,0.54,-2.417875878853987,0.13675450542843992,False,1.1884748792344426,0.01,False,0.919422695146302,False,10.255505294891918,True,0.9309505906281274,63952359603512671588039100562167629340955465989056994563377753262516997774087,Will Waymo launch in Washington DC by June 30 2026?,10.65
447,0.49610738255033554,0.0030384727845751396,0.495,0.505,-3.4506234256172426,0.009349520937644884,True,1.3295434646913633,0.01,False,1.0641203784262738,False,16.876058761625046,True,0.9586392614721009,115560623857241976485128359466295623532296398885079262989960478093915540046725,Josh Allen x Hailee Steinfeld baby: Boy or Girl?,2.83
709,0.054287023977433006,0.039332689000454536,0.0225,0.5,-1.3657731798792765,0.5985705025047512,False,2.59373514887061,0.01,False,0.8146426670199775,False,4.830450848244795,True,0.8562878829526857,102211945975966363064535013905699971529528632262113355435247624591636960279989,Will Moonshot have the #3 AI model at the end of January 2026?,31.45
744,0.4222849462365591,0.024933125378222076,0.345,0.475,-1.1528072164487104,0.6935605427760616,False,1.161459671931966,0.01,False,0.9450453911998362,False,119.74436024789918,True,0.9871475288580734,60550692412996164477361673304744222976539035905940935096587343919192326604823,Will Ukraine agree to cede territory to Russia before 2027?,28.28
227,0.65647577092511,0.059855943685232525,0.54,0.81,-1.4156521252419785,0.5747497171031856,False,1.0548516116341125,0.01,False,0.9276016001537302,False,22.80917133630973,True,0.9687884042643417,101066027929666724330809450129369780201710900404568820614623389604871233097024,Nothing Ever Happens: Israel Edition,34.3
744,0.045483870967741924,0.0018425257514186881,0.045,0.055,-5.740945074139478,6.277768471363231e-07,True,0.5935517963733472,0.023222563966059342,False,1.0312353878516793,False,4.376482787081883,True,0.8415420425987723,91031279171981959197361710127213577102576826515163085396576756946418341946256,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,10.89
662,0.14856495468277947,0.05845036506865956,0.115,0.5,-4.108716857904488,0.0009368865090264097,True,0.5297542081682861,0.03496526843056619,False,0.9402211990597025,False,8.358152077510779,True,0.9162046176983308,32163673567402803540277078637601512761342275089868948126327145990825224572638,Will Cinde Warmington win the 2026 New Hampshire Governor Democratic primary election?,9.85
744,0.8049798387096774,0.03764889254216389,0.7,0.865,-1.1616438661318447,0.6898742095671091,False,3.5141702895671396,0.01,False,0.8939706992570071,False,19.00998547843488,True,0.9620701125375073,55290147205100969701289883080106404463221750726768679222596913778435705670729,Will Frankenstein win Best Makeup and Hairstyling at the 98th Academy Awards?,0.96
744,0.07943346774193548,0.00736819274441514,0.07,0.1055,-2.9107102460004444,0.04411664204455757,True,1.8329347033629986,0.01,False,0.9163974131970011,False,22.650526827551385,True,0.9693980666132145,88770632741686298370270294037614812817595949782311984579833554458717957886356,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,40.16
744,0.8060020161290323,0.13808123605802336,0.355,0.975,-1.6448790409862721,0.4597125057162938,False,3.6376076029604483,0.01,False,0.8929924411084222,False,83.76673245289734,True,0.9898284315802881,99517846468063193888446382345143755665219440179976922346196353010176499722357,Will the San Antonio Spurs win more than 44.5 regular season games in 2025–26?,17.14
744,0.910994623655914,0.011634786232020636,0.87,0.94,-1.6332694723361798,0.4657798085985285,False,2.1046442994849404,0.01,False,0.8991857783072961,False,11.97500647325024,True,0.9358019620464456,83552904656813968939383082097054433404653657244784709614448703928529504455469,"Will Russia capture Kostyantynivka by December 31, 2026?",21.48
568,0.057580105633802815,0.023428235688024615,0.01,0.485,-1.0887915730197262,0.7195209358395028,False,0.7902899054880955,0.01,False,0.8860318258854151,False,1.4681917706364824,True,0.527873039443868,31657305902874520680905838703749876632424003419362153182993452103911876525154,Will Canada win the most gold medals in the 2026 Winter Olympics?,10.95
665,0.08341804511278195,0.06958083181147601,0.017,0.49,-3.649906203280528,0.004875558941853983,True,3.0205504900117144,0.01,False,0.9203204780547259,False,17.797963895152026,True,0.9597232786137269,58010723997211426979635187341411811057857484290036649779771982550163453077214,Will Les Démocrates (LD) win the most seats in the 2026 Benin parliamentary election?,43.49
662,0.06436555891238671,0.04986815751612622,0.045,0.535,-5.932269478670218,2.3652764361515364e-07,True,0.578032205611312,0.024633435853517092,False,0.89136841100646,False,6.1716953381587425,True,0.8876380935056257,73904477821618227207136454713519030744812939194086605637054541563861896712112,Will Sam Bregman win the 2026 New Mexico Governor Democratic primary election?,0.0
744,0.6696774193548387,0.099895258187734,0.275,0.935,-2.3817872018429327,0.14694295368236393,False,1.998435068288479,0.01,False,0.946992389016375,False,23.255138449230085,True,0.9700793361325527,107281002012721876026695277673649500471455902224367011098589595335909329157141,Tesla launches unsupervised full self driving (FSD) by June 30?,3.79
744,0.3618172043010753,0.057462553722890795,0.209,0.5565,-2.50897254260553,0.11330644374676319,False,1.622854909629251,0.01,False,0.9563405092003684,False,21.1337490922938,True,0.9638440615104337,43031904282889448638923046380689019157210901452868799902397071321347108893442,Will Deni Avdija win the 2025–2026 NBA Most Improved Player?,38.04
715,0.08997202797202795,0.027415462957499782,0.075,0.4,-2.5674762723421045,0.09990728049410647,False,1.610858789904284,0.01,False,0.9065127947834202,False,5.407828681395581,True,0.8714489682781037,45161582592284183481914541885906127734498488668279199793935401156844439704099,2026 U.S. House election: Republicans flip the Democrats by March 31?,44.52
744,0.07567204301075267,0.0025037548400802657,0.075,0.085,-3.7556341063603744,0.0033952880026038583,True,0.9817240941616754,0.01,False,1.0419849127771497,False,34.65735902799725,True,0.9799031638313036,8113830512143065501177519557124858581375945005490796772950589720955457782465,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,12.62
744,0.9115665322580644,0.0363609343838286,0.86,0.975,-0.5675966877038074,0.8781370490302971,False,3.950261867508983,0.01,False,0.8837892245634656,False,233.87992104489348,True,0.9940269822288121,69329049067754646923821135954261138683529550648344301837530075975902144236928,Will the San Antonio Spurs make the NBA Playoffs?,3.56
133,0.7781203007518798,0.21972950006064737,0.49,0.96,-1.307783740181069,0.6256037618668585,False,1.5519417843331287,0.01,False,0.8278409344060363,False,33.35787288361164,True,0.975387912097911,320747748581254897435858891717368767565609745185414626808715166687510599520,Will Apple (AAPL) close above $250 end of January?,16.41
744,0.4583198924731183,0.005767664031090461,0.455,0.485,-1.4801247885461823,0.5433194134651291,False,2.370956802886509,0.01,False,1.0984924522090627,False,24.183178881443247,True,0.96958275354984,67109747366255871599717338045111308888043498275177238365560740200996017915657,Will the Republicans win the 2028 US Presidential Election?,8.06
744,0.1728024193548387,0.01219696968166845,0.165,0.205,-1.7244157028582587,0.4185786994971835,False,3.0373692643241905,0.01,False,1.0962596880678845,False,129.8256416026315,True,0.9941110078572047,71010386656367961320616521863569166433640772087094504482391802218746404063431,Will Kristi Noem announce a presidential run before 2027?,30.59
744,0.8013776881720429,0.03082998099235197,0.69,0.87,-3.7693702124424244,0.0032367125774543943,True,1.2693731292269002,0.01,False,0.8983633949174235,False,12.679732018053047,True,0.9440172898026871,70220402435159766749337404435410404830236054903994126319990662733619993760487,Han Duck-soo in jail by January 31?,16.29
744,0.9134139784946236,0.004062431905741296,0.91,0.92,-1.7010988285557096,0.43054641645166564,False,1.263648458774285,0.01,False,1.0469138350192386,False,77.7680767288771,True,0.987578651219859,107409796822153809778143872196236532785178617102787858261374110829112218839748,Will the Republicans win the Florida governor race in 2026?,16.37
133,0.7780827067669174,0.21309648861570335,0.495,0.9715,-1.2180387782985374,0.6657881492157328,False,1.6369455394508268,0.01,False,0.8821820454827876,False,37.519922096016536,True,0.9753325799647852,31278264626330879886341915760798723117251320102541744661396613642093503516942,Will Microsoft (MSFT) close above $435 end of January?,15.16
744,0.174361559139785,0.02395312796911015,0.16,0.255,-4.052719600485602,0.0011582713561667957,True,1.7225686459587919,0.01,False,1.1140808840008263,False,62.85670256495907,True,0.9887668870740806,42029614303640800142574266372356790410856650261671089992356708841913426601402,Will Stephen A. Smith announce a Presidential run before 2027?,30.59
233,0.7681759656652358,0.08393104121754645,0.46,0.835,-8.615806859018317,6.295403888205145e-14,True,1.4353850194127622,0.01,False,0.9499360301044516,False,14.951115960778878,True,0.9513676846241845,113104517900090185017890361039439758671936526411325264169158626437900432214315,Will the Bank of Mexico announce no change at the February meeting?,3.53
744,0.17956989247311828,0.015522372234081493,0.155,0.205,-1.6372132478997197,0.46371731984425274,False,3.5740265377239404,0.01,False,0.8813757161104598,False,54.1619899963946,True,0.9860289355242466,96308556109755835434254900303426519652053230974356832970824534225192181988516,Will Donald Trump win the Nobel Peace Prize in 2026?,31.41
744,0.08113575268817202,0.0032617218263012882,0.075,0.09,-2.0706218915548367,0.25649055038933355,False,1.741493685826348,0.01,False,0.8715002822119953,False,2.547021373143354,True,0.7264872560977919,10656650339543049145622567718232897238226308204213583109748755081152171307036,Will Kim Kardashian announce a Presidential run before 2027?,45.77
662,0.8290936555891241,0.04411099350805973,0.64,0.895,-2.366275732785521,0.15148189102300746,False,3.456818419300018,0.01,False,0.9547756284744097,False,20.015472730573382,True,0.9637906749133378,106467986893191320314343972810339175730877524081636698212805762828443942749254,Will Tommy Tuberville win the 2026 Alabama Governor Republican primary election?,13.3
744,0.992260752688172,0.0027334334770111896,0.9835,0.9965,-2.4161884149257262,0.13721937992229694,False,3.2748893024916885,0.01,False,0.903127027500706,False,13.10651548460825,True,0.9440454578373818,107969962383813735632680679931337411573459668285140413033934744311083165152655,Will the Oklahoma City Thunder make the NBA Playoffs?,1.54
744,0.22424731182795699,0.10362274223271402,0.055,0.49,-1.657014306642606,0.4533848726116816,False,1.790831429037272,0.01,False,0.9585718076359602,False,87.4294264226163,True,0.9910460276643415,51338236787729560681434534660841415073585974762690814047670810862722808070955,Will Trump nominate Kevin Warsh as the next Fed chair?,22.78
573,0.325087260034904,0.1378353954001941,0.145,0.695,-1.5446390784740904,0.511324922232824,False,1.897405782579664,0.01,False,0.9187103660231155,False,24.05408803889312,True,0.9699968856978688,75641858961801669899097907392511615118263149679160824782591701868158327847856,Paramount x Warner Bros. acquisition announced by June 30?,30.42
744,0.07499999999999998,1.3877787807814457e-17,0.075,0.075,,,,13.917459162421897,0.01,False,1.0352574573756892,False,inf,False,0.9986559139784947,106941193163110167696426338043140728938381127310653153528096347878604033727123,Will the Democrats win the Idaho Senate race in 2026?,7.72
637,0.36465463108320256,0.06978464314516795,0.19,0.55,-2.8885160737569664,0.046699812081767884,True,0.2391032312084102,0.1,True,0.9900549754346205,False,13.770969383688024,True,0.9493944615953309,64343089017450915727152864196250721030365144604710238954853605523980755523652,Will Anthony Vaccarello be named the next creative director of Versace?,13.04
744,0.8949999999999997,3.3306690738754696e-16,0.895,0.895,,,,13.9174591624219,0.01,False,1.0478001706892417,False,inf,False,0.9986559139784946,102325039069045369431277041414667266705633344716966967751024692805337688459829,Will the Republicans win the Montana Senate race in 2026?,12.26
133,0.14500000000000002,0.12232245073937661,0.065,0.495,-4.841260648054636,4.5317742623630884e-05,True,1.211747042297396,0.01,False,0.9384298304998253,False,14.900780725574169,True,0.9506670686666164,79874717115167927782900365559583870716582553045618441173775590911882436531258,Will Silver (SI) settle at $100-$115 in June?,49.09
662,0.2621525679758308,0.06511734226608339,0.205,0.575,-4.253080908765262,0.0005350748517868653,True,0.631206469676782,0.019799411847565274,False,0.9940214205128044,False,22.108726419424276,True,0.9683838192377956,12935608127108642346457770130459243619492449218906877212467004644197169807023,Will Chad Bianco advance from the 2026 California Governor primary election?,17.81
744,0.9381518817204302,0.03844654572493551,0.5,0.955,-4.300564174896675,0.0004432141229374146,True,0.4767645538678282,0.04689987525499366,False,1.0150750288566797,False,4.327773251893722,True,0.8396206313696145,12963869833838696349134591178892586509546549676681530057691780490969939726649,Will the Democrats win the Rhode Island governor race in 2026?,17.51
744,0.10063172043010753,0.008810512064946728,0.095,0.125,-2.410755421218463,0.13872375313730578,False,3.024918209983612,0.01,False,1.0668417519065054,False,42.83579159957544,True,0.9832749513338404,82637035518082328879794274631097316043977247737892403243581478085869453589088,Will Jon Ossoff announce a Presidential run before 2027?,38.53
133,0.6082706766917294,0.09395656713910235,0.49,0.815,-1.3427136917927376,0.6094114025559563,False,1.538986547557293,0.01,False,0.972333310557007,False,19.63986029223917,True,0.9357102931668101,103075677301578488613101491624290102196575393250841077757847612849406153549258,Will Meta (META) finish week of December 29 above $650?,38.89
744,0.07999999999999999,1.3877787807814457e-17,0.08,0.08,,,,13.917459162421897,0.01,False,1.0344597089373737,False,inf,False,0.9986559139784947,100238870520784470695913309666146327246663756412346913679872698758000674262749,Will John Thune announce a presidential run before 2027?,12.62
744,0.980413306451613,0.016128564383334872,0.841,0.9955,-2.2964099291091973,0.17312845530708543,False,2.449043889039515,0.01,False,0.8901486019503552,False,2.035806757893652,True,0.6587436160911173,106306316630509650057995374891685252319938872421261864514225685401839433488911,Brazil’s 12-month inflation below 5.50% for December 2025?,15.85
744,0.09235887096774194,0.0163169704129311,0.075,0.125,-2.1265713397942636,0.2339652124658046,False,2.7875840834329493,0.01,False,0.8853821451652713,False,52.18692185390929,True,0.9864462443705514,7611210293288054716222852057031330880102224187492530980734111495293111189452,Will Roy Cooper announce a Presidential run before 2027?,49.2
685,0.03280875912408759,0.010866069028147234,0.018,0.225,-2.183073581178524,0.21244602379456057,False,2.505020443113252,0.01,False,0.8637162499742916,False,1.6406366030387394,True,0.576387114415783,78323350801920778778891318507188343882016209452854959730131872423959220983855,2026 U.S. House Election: Republican Odds over 60% by March 31?,44.22
744,0.979516129032258,0.019588656555791936,0.795,0.998,-6.108131971148252,9.475110479914495e-08,True,0.8336736707823977,0.01,False,0.9240520926982929,False,5.421975614797335,True,0.871169263406828,86130975769502911188457673769190265049139877688522439001984850068234616395137,Brazil unemployment below 6.3% for Q4 2025?,11.66
496,0.3464213709677419,0.05083918616316897,0.29,0.525,-3.232961043633229,0.018154303166968144,True,2.7202617070227135,0.01,False,0.9205143490206724,False,38.740976596950354,True,0.9800647462110074,67641397102605806228361374843080866800323545226688452157631077923438116186153,SpaceX IPO closing market cap above $1.4T?,11.51
744,0.7067741935483871,0.08756417051330395,0.53,0.88,-1.0794731973154124,0.7231879600834393,False,3.7183367397635885,0.01,False,0.9497869097998753,False,34.88663113703731,True,0.9770772605132456,86339706439743365273757271542460105368000947477441844747215065691559234502220,Will 2000 Meters to Andriivka be nominated for Best Documentary Feature at the 98th Academy Awards?,16.9
744,0.11917338709677422,0.006136510805959805,0.105,0.125,-2.374255965467192,0.14913467950260312,False,1.5904973652915497,0.01,False,1.031180904786184,False,98.8178141751396,True,0.990005295580439,109815773012907461372639157658293071578555374097742562684476865021743386609433,Will the Democrats win the Florida Senate race in 2026?,12.25
744,0.6326612903225807,0.024734630428229366,0.59,0.755,-2.0233650501272593,0.2764232279968658,False,0.5734338655517309,0.025127507758619154,False,0.933944769953364,False,20.96255071502342,True,0.9653455872569832,8501497159083948713316135768103773293754490207922884688769443031624417212426,Russia-Ukraine Ceasefire before GTA VI?,6.06
744,0.9151948924731181,0.0009677186003757705,0.915,0.92,-4.40468824598516,0.00029121282823572735,True,0.9268481909156066,0.01,False,0.9790122985007628,False,0.7726678611399317,False,0.10291148414062772,103672405579571940023321290271521195736672061427193452636021280058761450574865,Will the Democrats win the Virginia Senate race in 2026?,13.81
744,0.23075268817204303,0.1201087572495967,0.07,0.655,-2.124037048615679,0.2349596620177497,False,2.4838019365880344,0.01,False,0.8924539423575176,False,40.188534388405316,True,0.981658462561853,67286659364497595551917056035270664779956818603358981691718845639966673932525,Will monthly inflation be between 2.1% and 2.3% in December?,40.8
744,0.16200268817204302,0.007306279025867994,0.155,0.175,-1.5489485315867857,0.5091733756352881,False,3.659073653526453,0.01,False,1.1099093957514412,False,148.8164653363907,True,0.9941085731224608,91355315948352179408189202894554732372002014862665359041266415317109381420307,Will Byron Donalds announce a presidential run before 2027?,12.62
133,0.6527368421052631,0.18253806461567607,0.5,0.975,-0.3466558312232142,0.9186316157794123,False,1.6420103255351832,0.01,False,0.8498467591157671,False,131.9794379228303,False,0.9712539741218489,27410294981377081990595730819910708718790291224440694048282540104316249463258,Will NVIDIA (NVDA) close above $150 end of January?,23.85
207,0.7297101449275363,0.07535207566954255,0.315,0.81,-2.850695225044563,0.05138923212781632,False,1.6484032804733537,0.01,False,0.9124724338746715,False,8.205858468313304,True,0.9155298525165995,34254338241290516754163779889987574790033932358499741518448025208727830568442,"Will Russia capture Lyman by March 31, 2026?",28.72
744,0.7911969086021505,0.07468153626381041,0.6045,0.884,-1.5734138742090291,0.49693334411816503,False,1.713430097097923,0.01,False,0.9511079937661828,False,101.92266136393766,True,0.9931938670849214,27944626213701198119611689981836884300701096451168812471764168520890801988056,Metamask FDV above $700M one day after launch?,14.4
744,0.18969086021505377,0.023195026865753806,0.14,0.265,-1.6525778975203202,0.45569632375588887,False,0.8757121466301931,0.01,False,0.9048456598236988,False,107.44875679763705,True,0.993012361669365,103704141773947678931823410030956181918562062788486034785782641603149828893320,"2026 Balance of Power: R Senate, R House",24.01
744,0.8029032258064517,0.09664624157772277,0.515,0.96,-3.068298858436686,0.028989912880564028,True,2.5028352692030125,0.01,False,0.967044983023408,False,35.6036604907721,True,0.9770397360695643,47922258433774659937188516706752844414072753616423015585327065310309991726311,No change in Bank of England's interest rates after February 2026 meeting?,3.39
744,0.7744287634408602,0.09200267516317445,0.5,0.87,0.1886533430569752,0.9716179656392272,False,1.5414184087780962,0.01,False,0.924706536803881,False,76.53544532127762,True,0.9849862444755249,56462517495872707138917949051470617882604000046779773325059439907616225956560,Will the Los Angeles Lakers win the 2025–2026 NBA Pacific Division?,30.43
744,0.2414583333333333,0.08329684180859884,0.105,0.34,-0.9732080258888234,0.762910223095832,False,3.3508449615327662,0.01,False,0.9730489628333457,False,399.38098232171353,False,0.9969781924643557,106102449360267073046637097096598048592436928340059823162151571020807191828087,Will Mamdani freeze NYC rents before 2027?,31.76
133,0.5516917293233082,0.11206182372963125,0.49,0.9,-0.684332532693684,0.850766134557192,False,1.0099501677665572,0.01,False,0.8535470971944007,False,33.61281422519655,True,0.9076183306787367,2038254982182303090155160252987329354044983635359160467555697295400496330994,Will Opendoor (OPEN) finish week of December 29 above $5.50?,38.7
744,0.0697755376344086,0.006642312516824565,0.0545,0.095,-1.299791531344896,0.629267682946969,False,1.9032310301776747,0.01,False,0.9022507605542907,False,15.426077476329748,True,0.9419449323913813,77531340423610587330488971960018210147778793548713753738604838920212617696839,Will 6 Fed rate cuts happen in 2026?,32.33
133,0.9372932330827068,0.13522800472712562,0.51,0.9955,-6.025688437109498,1.4578501818204354e-07,True,0.7670560336157499,0.01,False,0.9557212083713493,False,9.257243320336775,True,0.9239039595590894,100122892516397990122842123795610733478240881069300267102865620850081467438575,Will Amazon (AMZN) finish week of December 29 above $205?,16.26
709,0.6006488011283498,0.18613147131589156,0.07,0.83,-1.1826235099336553,0.681025619963673,False,3.705001657527855,0.01,False,0.907747172520677,False,138.37793114928604,True,0.9931258771478498,90218404914899877642417013232518498857417911125288231683275819215741556196018,Will Google have the second-best AI model at the end of January 2026?,14.33
322,0.1472049689440994,0.0787555474147791,0.075,0.495,-6.3117002748479925,3.222770331395925e-08,True,0.5635065527129086,0.027363389028624178,False,0.914633390732853,False,13.838814007609344,True,0.949665529878008,106321904011141120286469207995805275978977204556483905903452161304048552011252,Will the Republican Party hold below 190 House seats after the 2026 midterm elections?,9.94
744,0.6369556451612903,0.14478376320020045,0.435,0.915,-1.8523761451158238,0.3547855488088474,False,3.306193806321914,0.01,False,0.8979361447679745,False,80.00767958215312,True,0.9906058105357313,18792193210031075674192360583436845524168917846849101256171763589651097460581,Will Ariana Grande be nominated for Best Supporting Actress at the 98th Academy Awards?,23.07
662,0.050234138972809664,0.047947899538771065,0.04,0.5,-15.001428774994002,1.0883737602407758e-27,True,0.9091166433415673,0.01,False,0.9689700904427468,False,5.282523529423251,True,0.8687204852914058,56175095515193606339445677161973575547064149769460484202169684526209325302306,Will Leisa Mitchell Haynes win the 2026 Oklahoma Governor Republican primary election?,33.63
744,0.1996243279569892,0.11427870895070888,0.032,0.485,-1.762411405243497,0.3992765122418406,False,0.9630241669086052,0.01,False,0.8925988812313693,False,60.87466458840417,True,0.9885214733540569,29737896427505913579373080975459102667589461703616780283220419284622020368836,Will Trump sell 25k-100k Gold Cards in 2026?,1.08
